pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus,,1614
469916158,Problems_TF1_only/SWW/SWW568_5.p,9397724,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.054,300.335,3206976,--,Theorem,UNK-Non,Non,UNK,,
469916114,Problems_TF1_only/SWW/SWW569_5.p,9397569,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,158.666,158.179,33951128,Theorem,Theorem,THM-CRf,CRf,THM,,
469916116,Problems_TF1_only/SWW/SWW569_5.p,9397569,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.341,3671040,--,Theorem,UNK-Non,Non,UNK,,
469916141,Problems_TF1_only/SWW/SWW570_5.p,9397664,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,269.722,269.447,34312136,Theorem,Theorem,THM-CRf,CRf,THM,,
469916143,Problems_TF1_only/SWW/SWW570_5.p,9397664,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.251869,0.411372,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916060,Problems_TF1_only/SWW/SWW571_5.p,9397396,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,133.539,132.995,33920480,Theorem,Theorem,THM-CRf,CRf,THM,,
469916062,Problems_TF1_only/SWW/SWW571_5.p,9397396,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.292,1175648,--,Theorem,UNK-Non,Non,UNK,,
469916024,Problems_TF1_only/SWW/SWW572_5.p,9397266,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,129.755,129.685,33805608,Theorem,Theorem,THM-CRf,CRf,THM,,
469916026,Problems_TF1_only/SWW/SWW572_5.p,9397266,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.425798,0.584417,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916360,Problems_TF1_only/SCT/SCT169_5.p,9374196,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,36.7802,10.4609,35227364,Theorem,Theorem,THM-CRf,CRf,THM,,
469916362,Problems_TF1_only/SCT/SCT169_5.p,9374196,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.325,2137152,--,Theorem,UNK-Non,Non,UNK,,
469916453,Problems_TF1_only/SCT/SCT170_5.p,9374295,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,225.022,34340468,--,Unknown,UNK-Non,Non,UNK,,
469916455,Problems_TF1_only/SCT/SCT170_5.p,9374295,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.323,1034588,--,Unknown,UNK-Non,Non,UNK,,
469916315,Problems_TF1_only/SCT/SCT172_5.p,9374142,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.234961,0.420534,119288,GaveUp,Theorem,GUP-Non,Non,GUP,,
469916317,Problems_TF1_only/SCT/SCT172_5.p,9374142,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.312,3334984,--,Theorem,UNK-Non,Non,UNK,,
469916201,Problems_TF1_only/SCT/SCT173_5.p,9374025,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.26,241.741,34355960,--,Unknown,UNK-Non,Non,UNK,,
469916203,Problems_TF1_only/SCT/SCT173_5.p,9374025,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.26,1955552,--,Unknown,UNK-Non,Non,UNK,,
469916210,Problems_TF1_only/SCT/SCT174_5.p,9374036,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,106.341,105.696,34208132,Theorem,Theorem,THM-CRf,CRf,THM,,
469916212,Problems_TF1_only/SCT/SCT174_5.p,9374036,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.299,1790028,--,Theorem,UNK-Non,Non,UNK,,
469916309,Problems_TF1_only/SCT/SCT175_5.p,9374140,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.98516,2.94112,33770628,Theorem,Theorem,THM-CRf,CRf,THM,,
469916311,Problems_TF1_only/SCT/SCT175_5.p,9374140,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.274,2540716,--,Theorem,UNK-Non,Non,UNK,,
469916417,Problems_TF1_only/SCT/SCT176_5.p,9374252,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,137.109,112.146,34224328,Theorem,Theorem,THM-CRf,CRf,THM,,
469916419,Problems_TF1_only/SCT/SCT176_5.p,9374252,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,1.88716,2.04468,415756,Theorem,Theorem,THM-Ass,Ass,THM,,
469916450,Problems_TF1_only/SCT/SCT177_5.p,9374292,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.19,260.236,34441000,--,Unknown,UNK-Non,Non,UNK,,
469916452,Problems_TF1_only/SCT/SCT177_5.p,9374292,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.302,3930484,--,Unknown,UNK-Non,Non,UNK,,
469916408,Problems_TF1_only/SCT/SCT178_5.p,9374238,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,167.234,34462568,--,Unknown,UNK-Non,Non,UNK,,
469916410,Problems_TF1_only/SCT/SCT178_5.p,9374238,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.293,2438048,--,Unknown,UNK-Non,Non,UNK,,
469916462,Problems_TF1_only/SCT/SCT179_5.p,9374306,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,8.55727,8.54121,33808504,Theorem,Theorem,THM-CRf,CRf,THM,,
469916464,Problems_TF1_only/SCT/SCT179_5.p,9374306,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.247199,0.407441,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916345,Problems_TF1_only/SCT/SCT180_5.p,9374178,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,178.077,34412336,--,Unknown,UNK-Non,Non,UNK,,
469916347,Problems_TF1_only/SCT/SCT180_5.p,9374178,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.347,2957292,--,Unknown,UNK-Non,Non,UNK,,
469916252,Problems_TF1_only/SCT/SCT181_5.p,9374075,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,229.506,34390752,--,Unknown,UNK-Non,Non,UNK,,
469916254,Problems_TF1_only/SCT/SCT181_5.p,9374075,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.329,2307608,--,Unknown,UNK-Non,Non,UNK,,
469916423,Problems_TF1_only/SCT/SCT182_5.p,9374256,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,229.505,34360876,--,Unknown,UNK-Non,Non,UNK,,
469916425,Problems_TF1_only/SCT/SCT182_5.p,9374256,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.242,2545492,--,Unknown,UNK-Non,Non,UNK,,
469916378,Problems_TF1_only/SCT/SCT183_5.p,9374217,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,218.012,34329600,--,Unknown,UNK-Non,Non,UNK,,
469916380,Problems_TF1_only/SCT/SCT183_5.p,9374217,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.339,2359976,--,Unknown,UNK-Non,Non,UNK,,
469916369,Problems_TF1_only/SCT/SCT184_5.p,9374208,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,55.715,34.8707,34551340,Theorem,Theorem,THM-CRf,CRf,THM,,
469916371,Problems_TF1_only/SCT/SCT184_5.p,9374208,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.281,3052456,--,Theorem,UNK-Non,Non,UNK,,
469916429,Problems_TF1_only/SCT/SCT185_5.p,9374258,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,55.4449,34.9426,34559360,Theorem,Theorem,THM-CRf,CRf,THM,,
469916431,Problems_TF1_only/SCT/SCT185_5.p,9374258,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.317,3075916,--,Theorem,UNK-Non,Non,UNK,,
469916246,Problems_TF1_only/SCT/SCT186_5.p,9374068,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,188.569,34463436,--,Unknown,UNK-Non,Non,UNK,,
469916248,Problems_TF1_only/SCT/SCT186_5.p,9374068,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.335,983132,--,Unknown,UNK-Non,Non,UNK,,
469916351,Problems_TF1_only/SCT/SCT187_5.p,9374180,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,161.974,138.71,34229716,Theorem,Theorem,THM-CRf,CRf,THM,,
469916353,Problems_TF1_only/SCT/SCT187_5.p,9374180,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.261,1012396,--,Theorem,UNK-Non,Non,UNK,,
469916261,Problems_TF1_only/SCT/SCT188_5.p,9374081,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,187.639,34479988,--,Unknown,UNK-Non,Non,UNK,,
469916263,Problems_TF1_only/SCT/SCT188_5.p,9374081,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.109,300.33,998776,--,Unknown,UNK-Non,Non,UNK,,
469916330,Problems_TF1_only/SCT/SCT189_5.p,9374164,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,213.776,189.204,34268352,Theorem,Theorem,THM-CRf,CRf,THM,,
469916332,Problems_TF1_only/SCT/SCT189_5.p,9374164,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.489,1275972,--,Theorem,UNK-Non,Non,UNK,,
469916234,Problems_TF1_only/SCT/SCT190_5.p,9374062,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.14,119.134,34625628,--,Unknown,UNK-Non,Non,UNK,,
469916236,Problems_TF1_only/SCT/SCT190_5.p,9374062,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.311,2206796,--,Unknown,UNK-Non,Non,UNK,,
469916285,Problems_TF1_only/SCT/SCT191_5.p,9374115,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,229.318,34382820,--,Unknown,UNK-Non,Non,UNK,,
469916287,Problems_TF1_only/SCT/SCT191_5.p,9374115,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300,300.279,2025332,--,Unknown,UNK-Non,Non,UNK,,
469916387,Problems_TF1_only/SCT/SCT192_5.p,9374221,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,165.681,141.075,34374292,Theorem,Theorem,THM-CRf,CRf,THM,,
469916389,Problems_TF1_only/SCT/SCT192_5.p,9374221,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.321,1711872,--,Theorem,UNK-Non,Non,UNK,,
469916480,Problems_TF1_only/SCT/SCT193_5.p,9374322,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,165.836,141.354,34355580,Theorem,Theorem,THM-CRf,CRf,THM,,
469916482,Problems_TF1_only/SCT/SCT193_5.p,9374322,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.342,2050256,--,Theorem,UNK-Non,Non,UNK,,
469916471,Problems_TF1_only/SCT/SCT194_5.p,9374317,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,162.284,138.209,34216572,Theorem,Theorem,THM-CRf,CRf,THM,,
469916473,Problems_TF1_only/SCT/SCT194_5.p,9374317,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.423,1940576,--,Theorem,UNK-Non,Non,UNK,,
469916393,Problems_TF1_only/SCT/SCT195_5.p,9374225,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,79.0874,67.3752,33971732,Theorem,Theorem,THM-CRf,CRf,THM,,
469916395,Problems_TF1_only/SCT/SCT195_5.p,9374225,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.313,2498456,--,Theorem,UNK-Non,Non,UNK,,
469916279,Problems_TF1_only/SCT/SCT196_5.p,9374108,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,70.8034,70.3403,33868412,Theorem,Theorem,THM-CRf,CRf,THM,,
469916281,Problems_TF1_only/SCT/SCT196_5.p,9374108,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.295,1719696,--,Theorem,UNK-Non,Non,UNK,,
469916240,Problems_TF1_only/SCT/SCT197_5.p,9374065,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,95.1819,71.0598,34339476,Theorem,Theorem,THM-CRf,CRf,THM,,
469916242,Problems_TF1_only/SCT/SCT197_5.p,9374065,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.288,1680920,--,Theorem,UNK-Non,Non,UNK,,
469916294,Problems_TF1_only/SCT/SCT198_5.p,9374122,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,94.2318,93.6194,33873564,Theorem,Theorem,THM-CRf,CRf,THM,,
469916296,Problems_TF1_only/SCT/SCT198_5.p,9374122,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.067,300.322,1592624,--,Theorem,UNK-Non,Non,UNK,,
469916219,Problems_TF1_only/SCT/SCT199_5.p,9374051,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,40.608,40.5272,33813040,Theorem,Theorem,THM-CRf,CRf,THM,,
469916221,Problems_TF1_only/SCT/SCT199_5.p,9374051,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.36074,0.517692,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916270,Problems_TF1_only/SCT/SCT200_5.p,9374094,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,96.0569,95.3339,33879084,Theorem,Theorem,THM-CRf,CRf,THM,,
469916272,Problems_TF1_only/SCT/SCT200_5.p,9374094,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.322,1167028,--,Theorem,UNK-Non,Non,UNK,,
469916324,Problems_TF1_only/SCT/SCT201_5.p,9374155,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.37,128.67,34627740,--,Unknown,UNK-Non,Non,UNK,,
469916326,Problems_TF1_only/SCT/SCT201_5.p,9374155,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.242,2576004,--,Unknown,UNK-Non,Non,UNK,,
469916357,Problems_TF1_only/SCT/SCT202_5.p,9374194,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,279.238,34350744,--,Theorem,UNK-Non,Non,UNK,,
469916359,Problems_TF1_only/SCT/SCT202_5.p,9374194,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.279,2442684,--,Theorem,UNK-Non,Non,UNK,,
469916441,Problems_TF1_only/SCT/SCT203_5.p,9374272,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,288.352,33961336,--,Theorem,UNK-Non,Non,UNK,,
469916443,Problems_TF1_only/SCT/SCT203_5.p,9374272,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.27,2488076,--,Theorem,UNK-Non,Non,UNK,,
469916444,Problems_TF1_only/SCT/SCT204_5.p,9374280,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,217.883,34316544,--,Unknown,UNK-Non,Non,UNK,,
469916446,Problems_TF1_only/SCT/SCT204_5.p,9374280,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.314,1906288,--,Unknown,UNK-Non,Non,UNK,,
469916354,Problems_TF1_only/SCT/SCT205_5.p,9374193,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,107.53,82.7644,34366216,Theorem,Theorem,THM-CRf,CRf,THM,,
469916356,Problems_TF1_only/SCT/SCT205_5.p,9374193,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.304,1079992,--,Theorem,UNK-Non,Non,UNK,,
469916327,Problems_TF1_only/SCT/SCT206_5.p,9374162,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,181.941,34439624,--,Theorem,UNK-Non,Non,UNK,,
469916329,Problems_TF1_only/SCT/SCT206_5.p,9374162,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.07,300.612,1803724,--,Theorem,UNK-Non,Non,UNK,,
469916267,Problems_TF1_only/SCT/SCT207_5.p,9374090,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,275.437,34270168,--,Theorem,UNK-Non,Non,UNK,,
469916269,Problems_TF1_only/SCT/SCT207_5.p,9374090,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.33,1149792,--,Theorem,UNK-Non,Non,UNK,,
469916321,Problems_TF1_only/SCT/SCT208_5.p,9374147,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,264.508,238.007,34355660,Theorem,Unknown,THM-CRf,CRf,THM,,
469916323,Problems_TF1_only/SCT/SCT208_5.p,9374147,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.331,1728676,--,Unknown,UNK-Non,Non,UNK,,
469916273,Problems_TF1_only/SCT/SCT209_5.p,9374104,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,275.555,34272564,--,Theorem,UNK-Non,Non,UNK,,
469916275,Problems_TF1_only/SCT/SCT209_5.p,9374104,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.267,1074752,--,Theorem,UNK-Non,Non,UNK,,
469916303,Problems_TF1_only/SCT/SCT210_5.p,9374128,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,288.426,33970084,--,Unknown,UNK-Non,Non,UNK,,
469916305,Problems_TF1_only/SCT/SCT210_5.p,9374128,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.276,3160156,--,Unknown,UNK-Non,Non,UNK,,
469916213,Problems_TF1_only/SCT/SCT211_5.p,9374037,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,264.806,34312432,--,Unknown,UNK-Non,Non,UNK,,
469916215,Problems_TF1_only/SCT/SCT211_5.p,9374037,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.302,1169180,--,Unknown,UNK-Non,Non,UNK,,
469916459,Problems_TF1_only/SCT/SCT212_5.p,9374303,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,252.907,34294212,--,Unknown,UNK-Non,Non,UNK,,
469916461,Problems_TF1_only/SCT/SCT212_5.p,9374303,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.253,1370604,--,Unknown,UNK-Non,Non,UNK,,
469916405,Problems_TF1_only/SCT/SCT213_5.p,9374235,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,253.15,34281012,--,Theorem,UNK-Non,Non,UNK,,
469916407,Problems_TF1_only/SCT/SCT213_5.p,9374235,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.276,1456112,--,Theorem,UNK-Non,Non,UNK,,
469916411,Problems_TF1_only/SCT/SCT214_5.p,9374243,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.605598,1.08841,33702384,Theorem,Theorem,THM-CRf,CRf,THM,,
469916413,Problems_TF1_only/SCT/SCT214_5.p,9374243,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.319,1632560,--,Theorem,UNK-Non,Non,UNK,,
469916456,Problems_TF1_only/SCT/SCT215_5.p,9374301,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,221.472,34325480,--,Unknown,UNK-Non,Non,UNK,,
469916458,Problems_TF1_only/SCT/SCT215_5.p,9374301,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.048,300.344,3029340,--,Unknown,UNK-Non,Non,UNK,,
469916216,Problems_TF1_only/SCT/SCT216_5.p,9374047,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.12,219.783,34327572,--,Unknown,UNK-Non,Non,UNK,,
469916218,Problems_TF1_only/SCT/SCT216_5.p,9374047,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.354,3060620,--,Unknown,UNK-Non,Non,UNK,,
469916300,Problems_TF1_only/SCT/SCT217_5.p,9374127,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,194.797,34268860,--,Unknown,UNK-Non,Non,UNK,,
469916302,Problems_TF1_only/SCT/SCT217_5.p,9374127,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.05,300.297,2354380,--,Unknown,UNK-Non,Non,UNK,,
469916204,Problems_TF1_only/SCT/SCT218_5.p,9374027,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,225.545,34320296,--,Unknown,UNK-Non,Non,UNK,,
469916206,Problems_TF1_only/SCT/SCT218_5.p,9374027,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.29,1021720,--,Unknown,UNK-Non,Non,UNK,,
469916318,Problems_TF1_only/SCT/SCT219_5.p,9374144,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,227.082,34327828,--,Unknown,UNK-Non,Non,UNK,,
469916320,Problems_TF1_only/SCT/SCT219_5.p,9374144,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.33,1634908,--,Unknown,UNK-Non,Non,UNK,,
469916468,Problems_TF1_only/SCT/SCT220_5.p,9374314,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.17,222.14,34276880,--,Unknown,UNK-Non,Non,UNK,,
469916470,Problems_TF1_only/SCT/SCT220_5.p,9374314,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.04,300.298,2166404,--,Unknown,UNK-Non,Non,UNK,,
469916399,Problems_TF1_only/SCT/SCT221_5.p,9374231,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,217.595,34292740,--,Unknown,UNK-Non,Non,UNK,,
469916401,Problems_TF1_only/SCT/SCT221_5.p,9374231,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.08,300.312,981744,--,Unknown,UNK-Non,Non,UNK,,
469916297,Problems_TF1_only/SCT/SCT222_5.p,9374123,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,43.2981,43.3239,33778536,Theorem,Theorem,THM-CRf,CRf,THM,,
469916299,Problems_TF1_only/SCT/SCT222_5.p,9374123,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.209462,0.369959,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916222,Problems_TF1_only/SCT/SCT223_5.p,9374052,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,148.19,125.165,34332868,Theorem,Theorem,THM-CRf,CRf,THM,,
469916224,Problems_TF1_only/SCT/SCT223_5.p,9374052,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.06,300.273,1486188,--,Theorem,UNK-Non,Non,UNK,,
469916225,Problems_TF1_only/SCT/SCT224_5.p,9374053,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,54.8262,53.7947,33874340,Theorem,Theorem,THM-CRf,CRf,THM,,
469916227,Problems_TF1_only/SCT/SCT224_5.p,9374053,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.286,1789004,--,Theorem,UNK-Non,Non,UNK,,
469916288,Problems_TF1_only/SCT/SCT225_5.p,9374116,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,221.44,34297056,--,Unknown,UNK-Non,Non,UNK,,
469916290,Problems_TF1_only/SCT/SCT225_5.p,9374116,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.323,1178156,--,Unknown,UNK-Non,Non,UNK,,
469916402,Problems_TF1_only/SCT/SCT226_5.p,9374232,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,128.513,104.542,34000816,Theorem,Theorem,THM-CRf,CRf,THM,,
469916404,Problems_TF1_only/SCT/SCT226_5.p,9374232,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.224576,0.430172,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916465,Problems_TF1_only/SCT/SCT227_5.p,9374309,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,90.8942,88.1247,33940732,Theorem,Theorem,THM-CRf,CRf,THM,,
469916467,Problems_TF1_only/SCT/SCT227_5.p,9374309,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.01,300.306,991480,--,Theorem,UNK-Non,Non,UNK,,
469916384,Problems_TF1_only/SCT/SCT228_5.p,9374220,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,240.999,34322764,--,Unknown,UNK-Non,Non,UNK,,
469916386,Problems_TF1_only/SCT/SCT228_5.p,9374220,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.02,300.522,2395844,--,Unknown,UNK-Non,Non,UNK,,
469916477,Problems_TF1_only/SCT/SCT229_5.p,9374321,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,87.8171,88.5202,33822688,Theorem,Theorem,THM-CRf,CRf,THM,,
469916479,Problems_TF1_only/SCT/SCT229_5.p,9374321,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.218087,0.376137,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916366,Problems_TF1_only/SCT/SCT230_5.p,9374206,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,241.426,34316544,--,Theorem,UNK-Non,Non,UNK,,
469916368,Problems_TF1_only/SCT/SCT230_5.p,9374206,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,timeout (cpu),300.03,300.331,863472,--,Theorem,UNK-Non,Non,UNK,,
469916435,Problems_TF1_only/SCT/SCT231_5.p,9374266,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,90.7587,88.2009,33945700,Theorem,Theorem,THM-CRf,CRf,THM,,
469916437,Problems_TF1_only/SCT/SCT231_5.p,9374266,ZenonModulo---0.4.2,22312,ZenonModulo---0.4.2,325868,complete,0.213753,0.390786,119288,Theorem,Theorem,THM-Ass,Ass,THM,,
469916264,Problems_TF1_only/SCT/SCT232_5.p,9374084,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,217.636,34276456,--,Theorem,UNK-Non,Non,UNK,,
