pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
423880318,Problems/ROB/ROB021-1.p,7415461,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,3.7677,2.2855,7855024.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880319,Problems/ROB/ROB022-1.p,7415462,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,20.6988,6.61777,8550624.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880320,Problems/ROB/ROB023-1.p,7415463,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,5.00859,2.61328,8367756.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880321,Problems/ROB/ROB024-1.p,7415464,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1696.23,520.12,8892348.0,--,Unknown,UNK-Non,Non,UNK
423880322,Problems/ROB/ROB025-1.p,7415465,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1871.05,520.13,8881776.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880323,Problems/ROB/ROB026-1.p,7415466,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1779.1,520.158,8911660.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880324,Problems/ROB/ROB027-1.p,7415467,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1586.78,520.057,8839916.0,--,Open,UNK-Non,Non,UNK
423880325,Problems/ROB/ROB028-1.p,7415468,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),935.316,520.093,8582492.0,--,Satisfiable,UNK-Non,Non,UNK
423880326,Problems/ROB/ROB029-1.p,7415469,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),648.546,520.15,8570300.0,--,Satisfiable,UNK-Non,Non,UNK
423880327,Problems/ROB/ROB030-1.p,7415470,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,3.12247,2.22904,7789256.0,Unsatisfiable,Unsatisfiable,UNS-CRf,CRf,UNS
423880328,Problems/ROB/ROB031-1.p,7415471,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1621.44,520.113,8877896.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880329,Problems/ROB/ROB031-2.p,7415472,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1431.36,520.121,8894632.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880330,Problems/ROB/ROB032-1.p,7415473,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1417.78,520.081,8878296.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880331,Problems/ROB/ROB032-2.p,7415474,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1609.71,520.118,8832196.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880332,Problems/ROB/ROB033-1.p,7415475,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1545.99,520.123,8849308.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880333,Problems/ROB/ROB034-1.p,7415476,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1631.01,520.175,1.564614E7,--,Unsatisfiable,UNK-Non,Non,UNK
423880334,Problems/ROB/ROB035-1.p,7415477,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1321.51,520.105,8865148.0,--,Unsatisfiable,UNK-Non,Non,UNK
423880335,Problems/SEU/SEU002+1.p,7417191,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,7.17862,3.21173,8287508.0,Theorem,Theorem,THM-CRf,CRf,THM
423880336,Problems/SEU/SEU003+1.p,7417192,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,77.683,21.5137,8618844.0,Theorem,Theorem,THM-CRf,CRf,THM
423880337,Problems/SEU/SEU004+1.p,7417193,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1928.21,520.122,8766816.0,--,Theorem,UNK-Non,Non,UNK
423880338,Problems/SEU/SEU007+1.p,7417194,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1637.47,520.115,8793828.0,--,Theorem,UNK-Non,Non,UNK
423880339,Problems/SEU/SEU008+1.p,7417195,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.6985,3.0512,7870980.0,Theorem,Theorem,THM-CRf,CRf,THM
423880340,Problems/SEU/SEU009+1.p,7417196,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.27688,2.97579,7740132.0,Theorem,Theorem,THM-CRf,CRf,THM
423880341,Problems/SEU/SEU010+1.p,7417197,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.31059,2.8635,7674368.0,Theorem,Theorem,THM-CRf,CRf,THM
423880342,Problems/SEU/SEU011+1.p,7417198,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1449.89,520.093,8759068.0,--,Theorem,UNK-Non,Non,UNK
423880343,Problems/SEU/SEU012+1.p,7417199,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,7.0696,3.13567,7740132.0,Theorem,Theorem,THM-CRf,CRf,THM
423880344,Problems/SEU/SEU013+1.p,7417200,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.31115,2.9736,7876464.0,Theorem,Theorem,THM-CRf,CRf,THM
423880345,Problems/SEU/SEU014+1.p,7417201,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.12509,2.95791,7740132.0,Theorem,Theorem,THM-CRf,CRf,THM
423880346,Problems/SEU/SEU015+1.p,7417202,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,209.827,55.8985,8790860.0,Theorem,Theorem,THM-CRf,CRf,THM
423880347,Problems/SEU/SEU016+1.p,7417203,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1851.72,520.109,9080800.0,--,Theorem,UNK-Non,Non,UNK
423880348,Problems/SEU/SEU017+1.p,7417204,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,232.264,61.4041,8746956.0,Theorem,Theorem,THM-CRf,CRf,THM
423880349,Problems/SEU/SEU018+1.p,7417205,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1971.14,520.179,8764416.0,--,Theorem,UNK-Non,Non,UNK
423880350,Problems/SEU/SEU019+1.p,7417206,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.10019,2.94114,7805668.0,Theorem,Theorem,THM-CRf,CRf,THM
423880351,Problems/SEU/SEU020+1.p,7417207,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.09926,2.93182,7874460.0,Theorem,Theorem,THM-CRf,CRf,THM
423880352,Problems/SEU/SEU023+1.p,7417208,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,7.55903,3.15549,7740132.0,Theorem,Theorem,THM-CRf,CRf,THM
423880353,Problems/SEU/SEU025+1.p,7417209,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.45218,2.97302,8132400.0,Theorem,Theorem,THM-CRf,CRf,THM
423880354,Problems/SEU/SEU026+1.p,7417210,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.33291,3.00864,7871208.0,Theorem,Theorem,THM-CRf,CRf,THM
423880355,Problems/SEU/SEU027+1.p,7417211,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,9.16612,3.56009,7907772.0,Theorem,Theorem,THM-CRf,CRf,THM
423880356,Problems/SEU/SEU028+1.p,7417212,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,209.909,56.764,8703536.0,Theorem,Theorem,THM-CRf,CRf,THM
423880357,Problems/SEU/SEU030+1.p,7417213,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.72865,3.05746,7924324.0,Theorem,Theorem,THM-CRf,CRf,THM
423880358,Problems/SEU/SEU031+1.p,7417214,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,7.01045,3.04825,7874684.0,Theorem,Theorem,THM-CRf,CRf,THM
423880359,Problems/SEU/SEU032+1.p,7417215,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.32309,2.97557,7674368.0,Theorem,Theorem,THM-CRf,CRf,THM
423880360,Problems/SEU/SEU033+1.p,7417216,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1912.29,520.126,8749884.0,--,Unknown,UNK-Non,Non,UNK
423880361,Problems/SEU/SEU034+1.p,7417217,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,5.96161,2.91498,7740132.0,Theorem,Theorem,THM-CRf,CRf,THM
423880362,Problems/SEU/SEU037+1.p,7417218,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.40929,2.98085,7833976.0,Theorem,Theorem,THM-CRf,CRf,THM
423880363,Problems/SEU/SEU039+1.p,7417219,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,55.4689,15.9096,8866080.0,Theorem,Theorem,THM-CRf,CRf,THM
423880364,Problems/SEU/SEU040+1.p,7417220,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.5228,2.95277,7836036.0,Theorem,Theorem,THM-CRf,CRf,THM
423880365,Problems/SEU/SEU041+1.p,7417221,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,5.93156,2.86537,7674368.0,Theorem,Theorem,THM-CRf,CRf,THM
423880366,Problems/SEU/SEU042+1.p,7417222,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,50.0903,14.0447,8678272.0,Theorem,Theorem,THM-CRf,CRf,THM
423880367,Problems/SEU/SEU043+1.p,7417223,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1427.9,520.116,8709988.0,--,Theorem,UNK-Non,Non,UNK
423880368,Problems/SEU/SEU044+1.p,7417224,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.43755,3.08501,7740132.0,Theorem,Theorem,THM-CRf,CRf,THM
423880369,Problems/SEU/SEU045+1.p,7417225,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.45637,3.05508,7703280.0,Theorem,Theorem,THM-CRf,CRf,THM
423880370,Problems/SEU/SEU046+1.p,7417226,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.69234,3.10569,7805444.0,Theorem,Theorem,THM-CRf,CRf,THM
423880371,Problems/SEU/SEU047+1.p,7417227,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.39392,2.91533,7674368.0,Theorem,Theorem,THM-CRf,CRf,THM
423880372,Problems/SEU/SEU048+1.p,7417228,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,353.327,96.604,8697228.0,Theorem,Theorem,THM-CRf,CRf,THM
