pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,SZSResult,SZSOutput,SZSStatus
470459556,Sledgehammer_lambdas/fta/fta0393.pfho.p,8265398,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.406,736600,--,UNK-Non,Non,UNK
470460076,Sledgehammer_lambdas/fta/fta0394.pfho.p,8265528,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.053135,0.052857,113188,Theorem,THM-Prf,Prf,THM
470459716,Sledgehammer_lambdas/fta/fta0395.pfho.p,8265438,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.069162,0.0686089,113188,Theorem,THM-Prf,Prf,THM
470460304,Sledgehammer_lambdas/fta/fta0396.pfho.p,8265585,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.37,1231712,--,UNK-Non,Non,UNK
470459964,Sledgehammer_lambdas/fta/fta0397.pfho.p,8265500,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.041738,0.041695,113188,Theorem,THM-Prf,Prf,THM
470459776,Sledgehammer_lambdas/fta/fta0398.pfho.p,8265453,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,1.23185,1.22782,149096,Theorem,THM-Prf,Prf,THM
470460024,Sledgehammer_lambdas/fta/fta0399.pfho.p,8265515,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.05,298.397,964316,--,UNK-Non,Non,UNK
470460100,Sledgehammer_lambdas/fta/fta0400.pfho.p,8265534,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.315,1273288,--,UNK-Non,Non,UNK
470459732,Sledgehammer_lambdas/fta/fta0401.pfho.p,8265442,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.32,1281216,--,UNK-Non,Non,UNK
470460280,Sledgehammer_lambdas/fta/fta0402.pfho.p,8265579,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.319,1291964,--,UNK-Non,Non,UNK
470459936,Sledgehammer_lambdas/fta/fta0403.pfho.p,8265493,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.305,1232604,--,UNK-Non,Non,UNK
470460432,Sledgehammer_lambdas/fta/fta0404.pfho.p,8265617,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.306,1277888,--,UNK-Non,Non,UNK
470459372,Sledgehammer_lambdas/fta/fta0405.pfho.p,8265352,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.442,1250000,--,UNK-Non,Non,UNK
470460680,Sledgehammer_lambdas/fta/fta0406.pfho.p,8265679,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.05,298.315,1235160,--,UNK-Non,Non,UNK
470459584,Sledgehammer_lambdas/fta/fta0407.pfho.p,8265405,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.442,1243600,--,UNK-Non,Non,UNK
470459300,Sledgehammer_lambdas/fta/fta0408.pfho.p,8265334,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.052511,0.0522591,113188,Theorem,THM-Prf,Prf,THM
470460488,Sledgehammer_lambdas/fta/fta0409.pfho.p,8265631,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.112398,0.113692,113188,Theorem,THM-Prf,Prf,THM
470460708,Sledgehammer_lambdas/fta/fta0410.pfho.p,8265686,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.101625,0.100879,113188,Theorem,THM-Prf,Prf,THM
470459504,Sledgehammer_lambdas/fta/fta0411.pfho.p,8265385,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,1.57788,1.56927,151648,Theorem,THM-Prf,Prf,THM
470460512,Sledgehammer_lambdas/fta/fta0412.pfho.p,8265637,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.691003,0.68882,146024,Theorem,THM-Prf,Prf,THM
470461032,Sledgehammer_lambdas/fft/fft0001.pfho.p,8265217,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.034941,0.0354619,113188,Theorem,THM-Prf,Prf,THM
470461184,Sledgehammer_lambdas/fft/fft0002.pfho.p,8265255,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.03,298.411,593044,--,UNK-Non,Non,UNK
470461104,Sledgehammer_lambdas/fft/fft0003.pfho.p,8265235,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,5.21011,5.18567,164832,Theorem,THM-Prf,Prf,THM
470461284,Sledgehammer_lambdas/fft/fft0004.pfho.p,8265280,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.045125,0.0449461,113188,Theorem,THM-Prf,Prf,THM
470460884,Sledgehammer_lambdas/fft/fft0005.pfho.p,8265180,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.042724,0.0425781,113188,Theorem,THM-Prf,Prf,THM
470461364,Sledgehammer_lambdas/fft/fft0006.pfho.p,8265300,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,5.54363,5.51374,167132,Theorem,THM-Prf,Prf,THM
470460952,Sledgehammer_lambdas/fft/fft0007.pfho.p,8265197,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.091336,0.090637,113188,Theorem,THM-Prf,Prf,THM
470460892,Sledgehammer_lambdas/fft/fft0008.pfho.p,8265182,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.053746,0.0535411,113188,Theorem,THM-Prf,Prf,THM
470461260,Sledgehammer_lambdas/fft/fft0009.pfho.p,8265274,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.05,298.414,471504,--,UNK-Non,Non,UNK
470461340,Sledgehammer_lambdas/fft/fft0010.pfho.p,8265294,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.37,574488,--,UNK-Non,Non,UNK
470460964,Sledgehammer_lambdas/fft/fft0011.pfho.p,8265200,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.09,298.432,569004,--,UNK-Non,Non,UNK
470461272,Sledgehammer_lambdas/fft/fft0012.pfho.p,8265277,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.291,629644,--,UNK-Non,Non,UNK
470460916,Sledgehammer_lambdas/fft/fft0013.pfho.p,8265188,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.343,652416,--,UNK-Non,Non,UNK
470461212,Sledgehammer_lambdas/fft/fft0014.pfho.p,8265262,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.342421,0.340398,113188,Theorem,THM-Prf,Prf,THM
470461088,Sledgehammer_lambdas/fft/fft0015.pfho.p,8265231,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,17.6946,17.5942,221384,Theorem,THM-Prf,Prf,THM
470461144,Sledgehammer_lambdas/fft/fft0016.pfho.p,8265245,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.43,546608,--,UNK-Non,Non,UNK
470461008,Sledgehammer_lambdas/fft/fft0017.pfho.p,8265211,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.517,712664,--,UNK-Non,Non,UNK
470461108,Sledgehammer_lambdas/fft/fft0018.pfho.p,8265236,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.406,912636,--,UNK-Non,Non,UNK
470461200,Sledgehammer_lambdas/fft/fft0019.pfho.p,8265259,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.06,298.418,956268,--,UNK-Non,Non,UNK
470461004,Sledgehammer_lambdas/fft/fft0020.pfho.p,8265210,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.042,298.396,860180,--,UNK-Non,Non,UNK
470461156,Sledgehammer_lambdas/fft/fft0021.pfho.p,8265248,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,6.00265,5.96768,187220,Theorem,THM-Prf,Prf,THM
470461056,Sledgehammer_lambdas/fft/fft0022.pfho.p,8265223,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.397,574244,--,UNK-Non,Non,UNK
470461232,Sledgehammer_lambdas/fft/fft0023.pfho.p,8265267,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.340827,0.339387,113188,Theorem,THM-Prf,Prf,THM
470460844,Sledgehammer_lambdas/fft/fft0024.pfho.p,8265170,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,17.6886,17.5977,221388,Theorem,THM-Prf,Prf,THM
470461328,Sledgehammer_lambdas/fft/fft0025.pfho.p,8265291,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.054,298.449,686820,--,UNK-Non,Non,UNK
470460928,Sledgehammer_lambdas/fft/fft0026.pfho.p,8265191,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.06,298.405,704868,--,UNK-Non,Non,UNK
470461384,Sledgehammer_lambdas/fft/fft0027.pfho.p,8265305,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.137,298.506,487376,--,UNK-Non,Non,UNK
470461300,Sledgehammer_lambdas/fft/fft0028.pfho.p,8265284,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.446,626444,--,UNK-Non,Non,UNK
470460860,Sledgehammer_lambdas/fft/fft0029.pfho.p,8265174,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.414,653308,--,UNK-Non,Non,UNK
470460940,Sledgehammer_lambdas/fft/fft0030.pfho.p,8265194,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.118,298.404,857488,--,UNK-Non,Non,UNK
470461368,Sledgehammer_lambdas/fft/fft0031.pfho.p,8265301,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,14.2776,14.1972,292904,Theorem,THM-Prf,Prf,THM
470460864,Sledgehammer_lambdas/fft/fft0032.pfho.p,8265175,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.324,788408,--,UNK-Non,Non,UNK
470461316,Sledgehammer_lambdas/fft/fft0033.pfho.p,8265288,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,1.63291,1.62332,154848,Theorem,THM-Prf,Prf,THM
470461044,Sledgehammer_lambdas/fft/fft0034.pfho.p,8265220,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.067,298.317,723300,--,UNK-Non,Non,UNK
470461252,Sledgehammer_lambdas/fft/fft0035.pfho.p,8265272,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.03,285.997,578848,--,UNK-Non,Non,UNK
470460988,Sledgehammer_lambdas/fft/fft0036.pfho.p,8265206,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.06,298.413,561444,--,UNK-Non,Non,UNK
470461168,Sledgehammer_lambdas/fft/fft0037.pfho.p,8265251,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.049762,0.0494219,113188,Theorem,THM-Prf,Prf,THM
470461236,Sledgehammer_lambdas/fft/fft0038.pfho.p,8265268,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.404,567328,--,UNK-Non,Non,UNK
470461072,Sledgehammer_lambdas/fft/fft0039.pfho.p,8265227,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.047464,0.047341,113188,Theorem,THM-Prf,Prf,THM
470461132,Sledgehammer_lambdas/fft/fft0040.pfho.p,8265242,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.327,845592,--,UNK-Non,Non,UNK
470461040,Sledgehammer_lambdas/fft/fft0041.pfho.p,8265219,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.085,298.453,462544,--,UNK-Non,Non,UNK
470461188,Sledgehammer_lambdas/fft/fft0042.pfho.p,8265256,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.602191,0.598706,147172,Theorem,THM-Prf,Prf,THM
470461092,Sledgehammer_lambdas/fft/fft0043.pfho.p,8265232,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.307,590364,--,UNK-Non,Non,UNK
470461288,Sledgehammer_lambdas/fft/fft0044.pfho.p,8265281,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.082,298.392,500172,--,UNK-Non,Non,UNK
470460876,Sledgehammer_lambdas/fft/fft0045.pfho.p,8265178,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,31.3287,31.1483,268336,Theorem,THM-Prf,Prf,THM
470461360,Sledgehammer_lambdas/fft/fft0046.pfho.p,8265299,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,30.9812,30.8006,263472,Theorem,THM-Prf,Prf,THM
470460960,Sledgehammer_lambdas/fft/fft0047.pfho.p,8265199,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.054795,0.054649,113188,Theorem,THM-Prf,Prf,THM
470460900,Sledgehammer_lambdas/fft/fft0048.pfho.p,8265184,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.432,774592,--,UNK-Non,Non,UNK
470461256,Sledgehammer_lambdas/fft/fft0049.pfho.p,8265273,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.615639,0.613802,124288,Theorem,THM-Prf,Prf,THM
470461336,Sledgehammer_lambdas/fft/fft0050.pfho.p,8265293,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.301,298.493,949476,--,UNK-Non,Non,UNK
470460972,Sledgehammer_lambdas/fft/fft0051.pfho.p,8265202,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.143,298.417,767176,--,UNK-Non,Non,UNK
470461276,Sledgehammer_lambdas/fft/fft0052.pfho.p,8265278,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.06,298.402,582304,--,UNK-Non,Non,UNK
470460904,Sledgehammer_lambdas/fft/fft0053.pfho.p,8265185,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.129,298.326,953344,--,UNK-Non,Non,UNK
470461216,Sledgehammer_lambdas/fft/fft0054.pfho.p,8265263,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.508,836408,--,UNK-Non,Non,UNK
470461080,Sledgehammer_lambdas/fft/fft0055.pfho.p,8265229,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.322,681456,--,UNK-Non,Non,UNK
470461140,Sledgehammer_lambdas/fft/fft0056.pfho.p,8265244,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.05,298.399,727260,--,UNK-Non,Non,UNK
470461016,Sledgehammer_lambdas/fft/fft0057.pfho.p,8265213,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,1.31753,1.3147,169696,Theorem,THM-Prf,Prf,THM
470461116,Sledgehammer_lambdas/fft/fft0058.pfho.p,8265238,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,1.29578,1.29528,169696,Theorem,THM-Prf,Prf,THM
470461196,Sledgehammer_lambdas/fft/fft0059.pfho.p,8265258,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.081597,0.080815,113188,Theorem,THM-Prf,Prf,THM
470461000,Sledgehammer_lambdas/fft/fft0060.pfho.p,8265209,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.315,722012,--,UNK-Non,Non,UNK
470461164,Sledgehammer_lambdas/fft/fft0061.pfho.p,8265250,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.352,561324,--,UNK-Non,Non,UNK
470461060,Sledgehammer_lambdas/fft/fft0062.pfho.p,8265224,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.404,569128,--,UNK-Non,Non,UNK
470461224,Sledgehammer_lambdas/fft/fft0063.pfho.p,8265265,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.511,576036,--,UNK-Non,Non,UNK
470460848,Sledgehammer_lambdas/fft/fft0064.pfho.p,8265171,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,31.1193,30.9444,275632,Theorem,THM-Prf,Prf,THM
470461320,Sledgehammer_lambdas/fft/fft0065.pfho.p,8265289,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.077,298.509,436064,--,UNK-Non,Non,UNK
470460924,Sledgehammer_lambdas/fft/fft0066.pfho.p,8265190,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,5.89085,5.85613,186076,Theorem,THM-Prf,Prf,THM
470461392,Sledgehammer_lambdas/fft/fft0067.pfho.p,8265307,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.341,573988,--,UNK-Non,Non,UNK
470461304,Sledgehammer_lambdas/fft/fft0068.pfho.p,8265285,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.07,298.418,991448,--,UNK-Non,Non,UNK
470460856,Sledgehammer_lambdas/fft/fft0069.pfho.p,8265173,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.049171,0.048787,113188,Theorem,THM-Prf,Prf,THM
470460936,Sledgehammer_lambdas/fft/fft0070.pfho.p,8265193,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.413,442088,--,UNK-Non,Non,UNK
470461376,Sledgehammer_lambdas/fft/fft0071.pfho.p,8265303,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.405,533928,--,UNK-Non,Non,UNK
470460868,Sledgehammer_lambdas/fft/fft0072.pfho.p,8265176,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.342,659448,--,UNK-Non,Non,UNK
470461308,Sledgehammer_lambdas/fft/fft0073.pfho.p,8265286,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.05,298.408,961504,--,UNK-Non,Non,UNK
470461048,Sledgehammer_lambdas/fft/fft0074.pfho.p,8265221,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.18,1093544,--,UNK-Non,Non,UNK
470461244,Sledgehammer_lambdas/fft/fft0075.pfho.p,8265270,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.06,298.209,951032,--,UNK-Non,Non,UNK
470460984,Sledgehammer_lambdas/fft/fft0076.pfho.p,8265205,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.25,760512,--,UNK-Non,Non,UNK
470461176,Sledgehammer_lambdas/fft/fft0077.pfho.p,8265253,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.315,758212,--,UNK-Non,Non,UNK
470461240,Sledgehammer_lambdas/fft/fft0078.pfho.p,8265269,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,5.08844,5.0599,185560,Theorem,THM-Prf,Prf,THM
470461068,Sledgehammer_lambdas/fft/fft0079.pfho.p,8265226,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.50114,0.499096,113188,Theorem,THM-Prf,Prf,THM
470461120,Sledgehammer_lambdas/fft/fft0080.pfho.p,8265239,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.193822,0.192699,113188,Theorem,THM-Prf,Prf,THM
470461028,Sledgehammer_lambdas/fft/fft0081.pfho.p,8265216,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.042077,0.0419079,113188,Theorem,THM-Prf,Prf,THM
470461204,Sledgehammer_lambdas/fft/fft0082.pfho.p,8265260,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,98.3976,97.7903,811564,Theorem,THM-Prf,Prf,THM
470461112,Sledgehammer_lambdas/fft/fft0083.pfho.p,8265237,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.442,845088,--,UNK-Non,Non,UNK
470461296,Sledgehammer_lambdas/fft/fft0084.pfho.p,8265283,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.114287,0.11336,113188,Theorem,THM-Prf,Prf,THM
470460888,Sledgehammer_lambdas/fft/fft0085.pfho.p,8265181,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,298.401,859156,--,UNK-Non,Non,UNK
470461352,Sledgehammer_lambdas/fft/fft0086.pfho.p,8265297,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.142,298.516,820912,--,UNK-Non,Non,UNK
470460948,Sledgehammer_lambdas/fft/fft0087.pfho.p,8265196,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,141.023,140.296,426984,Theorem,THM-Prf,Prf,THM
470460912,Sledgehammer_lambdas/fft/fft0088.pfho.p,8265187,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.063,298.369,567840,--,UNK-Non,Non,UNK
470461268,Sledgehammer_lambdas/fft/fft0089.pfho.p,8265276,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.046,298.395,538812,--,UNK-Non,Non,UNK
470461344,Sledgehammer_lambdas/fft/fft0090.pfho.p,8265295,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.106,298.423,564140,--,UNK-Non,Non,UNK
470460976,Sledgehammer_lambdas/fft/fft0091.pfho.p,8265203,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.054,298.399,568236,--,UNK-Non,Non,UNK
470461264,Sledgehammer_lambdas/fft/fft0092.pfho.p,8265275,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.05,298.382,574640,--,UNK-Non,Non,UNK
470460896,Sledgehammer_lambdas/fft/fft0093.pfho.p,8265183,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.042,298.416,603808,--,UNK-Non,Non,UNK
470461208,Sledgehammer_lambdas/fft/fft0094.pfho.p,8265261,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.085,298.476,496200,--,UNK-Non,Non,UNK
470461076,Sledgehammer_lambdas/fft/fft0095.pfho.p,8265228,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.126,298.562,506172,--,UNK-Non,Non,UNK
470461148,Sledgehammer_lambdas/fft/fft0096.pfho.p,8265246,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.479203,0.477377,113188,Theorem,THM-Prf,Prf,THM
470461020,Sledgehammer_lambdas/fft/fft0097.pfho.p,8265214,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.096447,0.096168,113188,Theorem,THM-Prf,Prf,THM
470461100,Sledgehammer_lambdas/fft/fft0098.pfho.p,8265234,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.129,298.431,619524,--,UNK-Non,Non,UNK
470461180,Sledgehammer_lambdas/fft/fft0099.pfho.p,8265254,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.1,298.338,867208,--,UNK-Non,Non,UNK
470461312,Sledgehammer_lambdas/fft/fft0100.pfho.p,8265287,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.087,298.359,727892,--,UNK-Non,Non,UNK
470460872,Sledgehammer_lambdas/fft/fft0101.pfho.p,8265177,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.058,298.4,650868,--,UNK-Non,Non,UNK
470461372,Sledgehammer_lambdas/fft/fft0102.pfho.p,8265302,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,163.542,162.6,422628,Theorem,THM-Prf,Prf,THM
470460932,Sledgehammer_lambdas/fft/fft0103.pfho.p,8265192,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.119,298.515,583064,--,UNK-Non,Non,UNK
470461172,Sledgehammer_lambdas/fft/fft0104.pfho.p,8265252,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.02,298.499,755788,--,UNK-Non,Non,UNK
470460980,Sledgehammer_lambdas/fft/fft0105.pfho.p,8265204,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.104,298.371,658296,--,UNK-Non,Non,UNK
470461248,Sledgehammer_lambdas/fft/fft0106.pfho.p,8265271,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.06,298.395,673648,--,UNK-Non,Non,UNK
470461052,Sledgehammer_lambdas/fft/fft0107.pfho.p,8265222,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.107,298.343,1120788,--,UNK-Non,Non,UNK
470460992,Sledgehammer_lambdas/fft/fft0108.pfho.p,8265207,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.03,298.34,997840,--,UNK-Non,Non,UNK
470461152,Sledgehammer_lambdas/fft/fft0109.pfho.p,8265247,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.368818,0.367456,113188,Theorem,THM-Prf,Prf,THM
470461228,Sledgehammer_lambdas/fft/fft0110.pfho.p,8265266,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.03,298.315,741580,--,UNK-Non,Non,UNK
470461064,Sledgehammer_lambdas/fft/fft0111.pfho.p,8265225,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.03,298.396,1059120,--,UNK-Non,Non,UNK
470461160,Sledgehammer_lambdas/fft/fft0112.pfho.p,8265249,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.079,298.508,769728,--,UNK-Non,Non,UNK
470460996,Sledgehammer_lambdas/fft/fft0113.pfho.p,8265208,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.137354,0.13662,113188,Theorem,THM-Prf,Prf,THM
470461388,Sledgehammer_lambdas/fft/fft0114.pfho.p,8265306,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,1.37807,1.37198,145376,Theorem,THM-Prf,Prf,THM
470460920,Sledgehammer_lambdas/fft/fft0115.pfho.p,8265189,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.289,679284,--,UNK-Non,Non,UNK
470461324,Sledgehammer_lambdas/fft/fft0116.pfho.p,8265290,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.08,286.024,664944,--,UNK-Non,Non,UNK
470460852,Sledgehammer_lambdas/fft/fft0117.pfho.p,8265172,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.062,298.415,599316,--,UNK-Non,Non,UNK
470460944,Sledgehammer_lambdas/fft/fft0118.pfho.p,8265195,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.116,298.513,1147652,--,UNK-Non,Non,UNK
470461380,Sledgehammer_lambdas/fft/fft0119.pfho.p,8265304,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.324,672372,--,UNK-Non,Non,UNK
470460908,Sledgehammer_lambdas/fft/fft0120.pfho.p,8265186,vampire_polymorphic_csup,26467,casc_inj_off,344625,complete,0.709193,0.711187,143464,Theorem,THM-Prf,Prf,THM
470461280,Sledgehammer_lambdas/fft/fft0121.pfho.p,8265279,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.01,298.325,744396,--,UNK-Non,Non,UNK
470460968,Sledgehammer_lambdas/fft/fft0122.pfho.p,8265201,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.1,298.432,1050420,--,UNK-Non,Non,UNK
470461332,Sledgehammer_lambdas/fft/fft0123.pfho.p,8265292,vampire_polymorphic_csup,26467,casc_inj_off,344625,timeout (cpu),300.04,298.309,1013964,--,UNK-Non,Non,UNK
