pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
469535889,Problems_HOL_bool_free_only/PUZ/PUZ140^1.p,9369401,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.019175,0.019071,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535877,Problems_HOL_bool_free_only/PUZ/PUZ140^2.p,9369347,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.030115,0.0298551,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535881,Problems_HOL_bool_free_only/PUZ/PUZ141^1.p,9369375,vampire_polymorphic_csup,25884,casc_abs,343846,complete,1.54438,1.54145,144852,Theorem,Theorem,THM-Prf,Prf,THM
469535867,Problems_HOL_bool_free_only/PUZ/PUZ142^1.p,9369284,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.02,298.347,1105904,--,Theorem,UNK-Non,Non,UNK
469535859,Problems_HOL_bool_free_only/PUZ/PUZ143^1.p,9369214,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.02,298.35,645860,--,CounterSatisfiable,UNK-Non,Non,UNK
469535857,Problems_HOL_bool_free_only/PUZ/PUZ144^1.p,9369211,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.06,298.488,1169492,--,Theorem,UNK-Non,Non,UNK
469535869,Problems_HOL_bool_free_only/PUZ/PUZ145^1.p,9369290,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.09,298.409,872692,--,Theorem,UNK-Non,Non,UNK
469535879,Problems_HOL_bool_free_only/PUZ/PUZ146^1.p,9369373,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016944,0.0168881,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535933,Problems_HOL_bool_free_only/SYN/SYN036^5.p,9381586,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.039164,0.038856,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535917,Problems_HOL_bool_free_only/SYN/SYN049^5.p,9381419,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017512,0.017479,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535913,Problems_HOL_bool_free_only/SYN/SYN051^5.p,9381341,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017807,0.0177571,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535947,Problems_HOL_bool_free_only/SYN/SYN055^5.p,9381844,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018873,0.018789,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535911,Problems_HOL_bool_free_only/SYN/SYN056^5.p,9381332,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.020455,0.02041,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535895,Problems_HOL_bool_free_only/SYN/SYN057^5.p,9380982,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.0186,0.0186349,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535915,Problems_HOL_bool_free_only/SYN/SYN058^5.p,9381394,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01914,0.019111,113188,Theorem,Theorem,THM-Prf,Prf,THM
