pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,SZSResult,SZSOutput,SZSStatus,,5005
469017056,Sledgehammer_lambdas/fft/fft0080.pfho.p,8265239,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.8352,1.68523,33834916,Theorem,THM-CRf,CRf,THM,,
469017059,Sledgehammer_lambdas/fft/fft0128.pfho.p,8265240,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.1746,3.69035,34844128,Theorem,THM-CRf,CRf,THM,,
469017062,Sledgehammer_lambdas/fft/fft0133.pfho.p,8265241,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.22,109.161,39232488,--,UNK-Non,Non,UNK,,
469017065,Sledgehammer_lambdas/fft/fft0040.pfho.p,8265242,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,82.025,36638616,--,UNK-Non,Non,UNK,,
469017068,Sledgehammer_lambdas/fft/fft0125.pfho.p,8265243,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.17,82.8444,36866936,--,UNK-Non,Non,UNK,,
469017071,Sledgehammer_lambdas/fft/fft0056.pfho.p,8265244,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.14,80.5545,36264904,--,UNK-Non,Non,UNK,,
469017074,Sledgehammer_lambdas/fft/fft0016.pfho.p,8265245,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.52,102.767,42940572,--,UNK-Non,Non,UNK,,
469017077,Sledgehammer_lambdas/fft/fft0096.pfho.p,8265246,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.29865,3.25569,33771536,Theorem,THM-CRf,CRf,THM,,
469017080,Sledgehammer_lambdas/fft/fft0109.pfho.p,8265247,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.54322,2.53319,33835696,Theorem,THM-CRf,CRf,THM,,
469017083,Sledgehammer_lambdas/fft/fft0021.pfho.p,8265248,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.53044,1.62619,33768784,Theorem,THM-CRf,CRf,THM,,
469017086,Sledgehammer_lambdas/fft/fft0112.pfho.p,8265249,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.19,82.8151,36651296,--,UNK-Non,Non,UNK,,
469017089,Sledgehammer_lambdas/fft/fft0061.pfho.p,8265250,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.1,153.168,58791184,--,UNK-Non,Non,UNK,,
469017092,Sledgehammer_lambdas/fft/fft0037.pfho.p,8265251,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.92243,1.60768,33768784,Theorem,THM-CRf,CRf,THM,,
469017095,Sledgehammer_lambdas/fft/fft0104.pfho.p,8265252,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.15,82.6686,35194288,--,UNK-Non,Non,UNK,,
469017098,Sledgehammer_lambdas/fft/fft0077.pfho.p,8265253,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.15,82.019,37701140,--,UNK-Non,Non,UNK,,
469017101,Sledgehammer_lambdas/fft/fft0099.pfho.p,8265254,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,159.792,35240828,--,UNK-Non,Non,UNK,,
469017104,Sledgehammer_lambdas/fft/fft0002.pfho.p,8265255,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.2,81.3628,35228916,--,UNK-Non,Non,UNK,,
469017107,Sledgehammer_lambdas/fft/fft0042.pfho.p,8265256,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.17,147.345,56832188,--,UNK-Non,Non,UNK,,
469017110,Sledgehammer_lambdas/fft/fft0131.pfho.p,8265257,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.16,83.4612,35214092,--,UNK-Non,Non,UNK,,
469017113,Sledgehammer_lambdas/fft/fft0059.pfho.p,8265258,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.38973,2.34877,34262368,Theorem,THM-CRf,CRf,THM,,
469017116,Sledgehammer_lambdas/fft/fft0019.pfho.p,8265259,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.24,82.6572,36907360,--,UNK-Non,Non,UNK,,
469017119,Sledgehammer_lambdas/fft/fft0082.pfho.p,8265260,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.91727,2.35988,34260408,Theorem,THM-CRf,CRf,THM,,
469017122,Sledgehammer_lambdas/fft/fft0094.pfho.p,8265261,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.17,81.9774,38336132,--,UNK-Non,Non,UNK,,
469017125,Sledgehammer_lambdas/fft/fft0014.pfho.p,8265262,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.13451,2.49631,33901060,Theorem,THM-CRf,CRf,THM,,
469017128,Sledgehammer_lambdas/fft/fft0054.pfho.p,8265263,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,85.1741,39118088,--,UNK-Non,Non,UNK,,
469017131,Sledgehammer_lambdas/fft/fft0127.pfho.p,8265264,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.30894,2.37769,33835564,Theorem,THM-CRf,CRf,THM,,
469017134,Sledgehammer_lambdas/fft/fft0063.pfho.p,8265265,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.24,81.4211,36376580,--,UNK-Non,Non,UNK,,
469017137,Sledgehammer_lambdas/fft/fft0110.pfho.p,8265266,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,84.2817,37216184,--,UNK-Non,Non,UNK,,
469017140,Sledgehammer_lambdas/fft/fft0023.pfho.p,8265267,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.1235,2.51417,33900796,Theorem,THM-CRf,CRf,THM,,
469017143,Sledgehammer_lambdas/fft/fft0038.pfho.p,8265268,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,81.1098,35528452,--,UNK-Non,Non,UNK,,
469017146,Sledgehammer_lambdas/fft/fft0078.pfho.p,8265269,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.01364,2.97552,33835436,Theorem,THM-CRf,CRf,THM,,
469017149,Sledgehammer_lambdas/fft/fft0075.pfho.p,8265270,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,84.8984,36935308,--,UNK-Non,Non,UNK,,
469017152,Sledgehammer_lambdas/fft/fft0106.pfho.p,8265271,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,82.5236,37537380,--,UNK-Non,Non,UNK,,
469017155,Sledgehammer_lambdas/fft/fft0035.pfho.p,8265272,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,80.8572,35234748,--,UNK-Non,Non,UNK,,
469017158,Sledgehammer_lambdas/fft/fft0049.pfho.p,8265273,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,113.01,32.0925,35211188,Theorem,THM-CRf,CRf,THM,,
469017161,Sledgehammer_lambdas/fft/fft0009.pfho.p,8265274,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,79.4894,35316092,--,UNK-Non,Non,UNK,,
469017164,Sledgehammer_lambdas/fft/fft0092.pfho.p,8265275,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,158.204,56062832,--,UNK-Non,Non,UNK,,
469017167,Sledgehammer_lambdas/fft/fft0089.pfho.p,8265276,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.47,167.493,58969200,--,UNK-Non,Non,UNK,,
469017170,Sledgehammer_lambdas/fft/fft0012.pfho.p,8265277,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,18.0371,6.45894,35162560,Theorem,THM-CRf,CRf,THM,,
469017173,Sledgehammer_lambdas/fft/fft0052.pfho.p,8265278,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,82.3543,35713120,--,UNK-Non,Non,UNK,,
469017176,Sledgehammer_lambdas/fft/fft0121.pfho.p,8265279,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.27,80.8383,36608852,--,UNK-Non,Non,UNK,,
469017179,Sledgehammer_lambdas/fft/fft0004.pfho.p,8265280,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.66124,1.75743,33773012,Theorem,THM-CRf,CRf,THM,,
469017182,Sledgehammer_lambdas/fft/fft0044.pfho.p,8265281,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,84.847,40528552,--,UNK-Non,Non,UNK,,
469017185,Sledgehammer_lambdas/fft/fft0137.pfho.p,8265282,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300,101.343,42658568,--,UNK-Non,Non,UNK,,
469017188,Sledgehammer_lambdas/fft/fft0084.pfho.p,8265283,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.64512,1.71214,33834916,Theorem,THM-CRf,CRf,THM,,
469017191,Sledgehammer_lambdas/fft/fft0028.pfho.p,8265284,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.35,83.4808,36438320,--,UNK-Non,Non,UNK,,
469017194,Sledgehammer_lambdas/fft/fft0068.pfho.p,8265285,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.17,81.322,36667120,--,UNK-Non,Non,UNK,,
469017197,Sledgehammer_lambdas/fft/fft0073.pfho.p,8265286,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,177.32,35238900,--,UNK-Non,Non,UNK,,
469017200,Sledgehammer_lambdas/fft/fft0100.pfho.p,8265287,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.53048,3.50621,33835968,Theorem,THM-CRf,CRf,THM,,
469017203,Sledgehammer_lambdas/fft/fft0033.pfho.p,8265288,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.37773,2.32109,33769168,Theorem,THM-CRf,CRf,THM,,
469017206,Sledgehammer_lambdas/fft/fft0065.pfho.p,8265289,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,116.75,90.9734,44027868,Theorem,THM-CRf,CRf,THM,,
469017209,Sledgehammer_lambdas/fft/fft0116.pfho.p,8265290,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.17,82.3793,36787900,--,UNK-Non,Non,UNK,,
469017212,Sledgehammer_lambdas/fft/fft0025.pfho.p,8265291,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.14609,4.25177,34274048,Theorem,THM-CRf,CRf,THM,,
469017215,Sledgehammer_lambdas/fft/fft0123.pfho.p,8265292,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.19,81.6602,36384724,--,UNK-Non,Non,UNK,,
469017218,Sledgehammer_lambdas/fft/fft0050.pfho.p,8265293,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,83.5805,36614980,--,UNK-Non,Non,UNK,,
469017221,Sledgehammer_lambdas/fft/fft0010.pfho.p,8265294,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,82.4902,37928040,--,UNK-Non,Non,UNK,,
469017224,Sledgehammer_lambdas/fft/fft0090.pfho.p,8265295,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.31,167.048,58858272,--,UNK-Non,Non,UNK,,
469017227,Sledgehammer_lambdas/fft/fft0138.pfho.p,8265296,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.15,118.015,48491660,--,UNK-Non,Non,UNK,,
469017230,Sledgehammer_lambdas/fft/fft0086.pfho.p,8265297,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.16,134.278,50326900,--,UNK-Non,Non,UNK,,
469017233,Sledgehammer_lambdas/fft/fft0135.pfho.p,8265298,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.49596,2.25932,34153940,Theorem,THM-CRf,CRf,THM,,
469017236,Sledgehammer_lambdas/fft/fft0046.pfho.p,8265299,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.47819,3.31992,33893148,Theorem,THM-CRf,CRf,THM,,
469017239,Sledgehammer_lambdas/fft/fft0006.pfho.p,8265300,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.31764,2.97319,33838412,Theorem,THM-CRf,CRf,THM,,
469017242,Sledgehammer_lambdas/fft/fft0031.pfho.p,8265301,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.55739,1.81543,33768916,Theorem,THM-CRf,CRf,THM,,
469017245,Sledgehammer_lambdas/fft/fft0102.pfho.p,8265302,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.34,133.067,50129220,--,UNK-Non,Non,UNK,,
469017248,Sledgehammer_lambdas/fft/fft0071.pfho.p,8265303,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,103.163,35192836,--,UNK-Non,Non,UNK,,
469017251,Sledgehammer_lambdas/fft/fft0119.pfho.p,8265304,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,188.968,52.3332,35305896,Theorem,THM-CRf,CRf,THM,,
469017254,Sledgehammer_lambdas/fft/fft0027.pfho.p,8265305,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.16,83.3699,36896048,--,UNK-Non,Non,UNK,,
469017257,Sledgehammer_lambdas/fft/fft0114.pfho.p,8265306,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.07039,3.09288,33836620,Theorem,THM-CRf,CRf,THM,,
469017260,Sledgehammer_lambdas/fft/fft0067.pfho.p,8265307,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.31849,1.45502,33769304,Theorem,THM-CRf,CRf,THM,,
469017263,Sledgehammer_lambdas/jin/jin0086.pfho.p,8265923,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.81949,6.29246,33829272,Theorem,THM-CRf,CRf,THM,,
469017266,Sledgehammer_lambdas/jin/jin0046.pfho.p,8265924,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.06694,5.09339,33773628,Theorem,THM-CRf,CRf,THM,,
469017269,Sledgehammer_lambdas/jin/jin0135.pfho.p,8265925,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,122.577,35126500,--,UNK-Non,Non,UNK,,
469017272,Sledgehammer_lambdas/jin/jin0175.pfho.p,8265926,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.05972,6.10092,33773172,Theorem,THM-CRf,CRf,THM,,
469017275,Sledgehammer_lambdas/jin/jin0006.pfho.p,8265927,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.33147,4.83528,34264636,Theorem,THM-CRf,CRf,THM,,
469017278,Sledgehammer_lambdas/jin/jin0050.pfho.p,8265928,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.63,81.7914,35752080,--,UNK-Non,Non,UNK,,
469017281,Sledgehammer_lambdas/jin/jin0123.pfho.p,8265929,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.42,87.3551,36357404,--,UNK-Non,Non,UNK,,
469017284,Sledgehammer_lambdas/jin/jin0163.pfho.p,8265930,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.46482,6.47879,33773476,Theorem,THM-CRf,CRf,THM,,
469017287,Sledgehammer_lambdas/jin/jin0010.pfho.p,8265931,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.26,84.2042,37481924,--,UNK-Non,Non,UNK,,
469017290,Sledgehammer_lambdas/jin/jin0090.pfho.p,8265932,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,145.585,34957444,--,UNK-Non,Non,UNK,,
469017293,Sledgehammer_lambdas/jin/jin0178.pfho.p,8265933,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.13102,6.17989,33775124,Theorem,THM-CRf,CRf,THM,,
469017296,Sledgehammer_lambdas/jin/jin0138.pfho.p,8265934,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.18,89.3982,37117768,--,UNK-Non,Non,UNK,,
469017299,Sledgehammer_lambdas/jin/jin0154.pfho.p,8265935,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,121.925,41840220,--,UNK-Non,Non,UNK,,
469017302,Sledgehammer_lambdas/jin/jin0027.pfho.p,8265936,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,117.189,35059952,--,UNK-Non,Non,UNK,,
469017305,Sledgehammer_lambdas/jin/jin0067.pfho.p,8265937,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,11.1006,8.61261,34305512,Theorem,THM-CRf,CRf,THM,,
469017308,Sledgehammer_lambdas/jin/jin0114.pfho.p,8265938,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,7.20596,6.10389,33909616,Theorem,THM-CRf,CRf,THM,,
469017311,Sledgehammer_lambdas/jin/jin0142.pfho.p,8265939,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.46,149.689,34876024,--,UNK-Non,Non,UNK,,
469017314,Sledgehammer_lambdas/jin/jin0031.pfho.p,8265940,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.2,93.3752,35181488,--,UNK-Non,Non,UNK,,
469017317,Sledgehammer_lambdas/jin/jin0071.pfho.p,8265941,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,88.9656,36467460,--,UNK-Non,Non,UNK,,
469017320,Sledgehammer_lambdas/jin/jin0102.pfho.p,8265942,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.86234,5.98693,33895772,Theorem,THM-CRf,CRf,THM,,
469017323,Sledgehammer_lambdas/jin/jin0119.pfho.p,8265943,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,124.852,35205916,--,UNK-Non,Non,UNK,,
469017326,Sledgehammer_lambdas/jin/jin0182.pfho.p,8265944,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,121.35,35049740,--,UNK-Non,Non,UNK,,
469017329,Sledgehammer_lambdas/jin/jin0159.pfho.p,8265945,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,43.2486,14.2434,34992836,Theorem,THM-CRf,CRf,THM,,
469017332,Sledgehammer_lambdas/jin/jin0004.pfho.p,8265946,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.32,113.662,35089400,--,UNK-Non,Non,UNK,,
469017335,Sledgehammer_lambdas/jin/jin0177.pfho.p,8265947,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.44308,5.8897,34277324,Theorem,THM-CRf,CRf,THM,,
469017338,Sledgehammer_lambdas/jin/jin0137.pfho.p,8265948,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.8809,6.08113,34275020,Theorem,THM-CRf,CRf,THM,,
469017341,Sledgehammer_lambdas/jin/jin0044.pfho.p,8265949,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.19833,3.75876,33836364,Theorem,THM-CRf,CRf,THM,,
469017344,Sledgehammer_lambdas/jin/jin0084.pfho.p,8265950,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,13.6397,6.30409,33950360,Theorem,THM-CRf,CRf,THM,,
469017347,Sledgehammer_lambdas/jin/jin0049.pfho.p,8265951,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.31,124.576,35036492,--,UNK-Non,Non,UNK,,
469017350,Sledgehammer_lambdas/jin/jin0092.pfho.p,8265952,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.12302,2.28175,33769772,Theorem,THM-CRf,CRf,THM,,
469017353,Sledgehammer_lambdas/jin/jin0009.pfho.p,8265953,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,263.506,35036040,--,UNK-Non,Non,UNK,,
469017356,Sledgehammer_lambdas/jin/jin0012.pfho.p,8265954,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,124.233,35117440,--,UNK-Non,Non,UNK,,
469017359,Sledgehammer_lambdas/jin/jin0089.pfho.p,8265955,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.29016,3.3854,33836100,Theorem,THM-CRf,CRf,THM,,
469017362,Sledgehammer_lambdas/jin/jin0161.pfho.p,8265956,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,8.66339,7.58625,34288576,Theorem,THM-CRf,CRf,THM,,
469017365,Sledgehammer_lambdas/jin/jin0121.pfho.p,8265957,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.25636,3.34114,33707360,Theorem,THM-CRf,CRf,THM,,
469017368,Sledgehammer_lambdas/jin/jin0052.pfho.p,8265958,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.8012,5.23154,33824456,Theorem,THM-CRf,CRf,THM,,
469017371,Sledgehammer_lambdas/jin/jin0116.pfho.p,8265959,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.12,84.789,36069632,--,UNK-Non,Non,UNK,,
469017374,Sledgehammer_lambdas/jin/jin0065.pfho.p,8265960,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.77185,5.68415,33814092,Theorem,THM-CRf,CRf,THM,,
469017377,Sledgehammer_lambdas/jin/jin0025.pfho.p,8265961,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,85.5781,35613764,--,UNK-Non,Non,UNK,,
469017380,Sledgehammer_lambdas/jin/jin0156.pfho.p,8265962,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,123.116,42457840,--,UNK-Non,Non,UNK,,
469017383,Sledgehammer_lambdas/jin/jin0028.pfho.p,8265963,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,4.85241,4.89455,33779136,Theorem,THM-CRf,CRf,THM,,
469017386,Sledgehammer_lambdas/jin/jin0180.pfho.p,8265964,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,7.43092,6.22903,34278140,Theorem,THM-CRf,CRf,THM,,
469017389,Sledgehammer_lambdas/jin/jin0068.pfho.p,8265965,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,180.226,35040556,--,UNK-Non,Non,UNK,,
469017392,Sledgehammer_lambdas/jin/jin0100.pfho.p,8265966,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,85.5044,38191568,--,UNK-Non,Non,UNK,,
469017395,Sledgehammer_lambdas/jin/jin0073.pfho.p,8265967,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.84221,3.90293,33771804,Theorem,THM-CRf,CRf,THM,,
469017398,Sledgehammer_lambdas/jin/jin0033.pfho.p,8265968,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,88.0215,37509172,--,UNK-Non,Non,UNK,,
469017401,Sledgehammer_lambdas/jin/jin0140.pfho.p,8265969,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,90.0214,42598120,--,UNK-Non,Non,UNK,,
469017404,Sledgehammer_lambdas/jin/jin0094.pfho.p,8265970,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.13971,5.15797,33774204,Theorem,THM-CRf,CRf,THM,,
469017407,Sledgehammer_lambdas/jin/jin0014.pfho.p,8265971,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.2,99.3336,35165660,--,UNK-Non,Non,UNK,,
469017410,Sledgehammer_lambdas/jin/jin0167.pfho.p,8265972,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,85.7507,37101940,--,UNK-Non,Non,UNK,,
469017413,Sledgehammer_lambdas/jin/jin0127.pfho.p,8265973,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.97373,6.04494,33772936,Theorem,THM-CRf,CRf,THM,,
469017416,Sledgehammer_lambdas/jin/jin0054.pfho.p,8265974,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.29,91.9698,35233204,--,UNK-Non,Non,UNK,,
469017419,Sledgehammer_lambdas/jin/jin0002.pfho.p,8265975,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,118.734,38424236,--,UNK-Non,Non,UNK,,
469017422,Sledgehammer_lambdas/jin/jin0099.pfho.p,8265976,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.2,184.628,35025828,--,UNK-Non,Non,UNK,,
469017425,Sledgehammer_lambdas/jin/jin0171.pfho.p,8265977,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,195.005,35145616,--,UNK-Non,Non,UNK,,
469017428,Sledgehammer_lambdas/jin/jin0131.pfho.p,8265978,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,98.9757,35086220,--,UNK-Non,Non,UNK,,
469017431,Sledgehammer_lambdas/jin/jin0042.pfho.p,8265979,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.33283,2.37579,33835572,Theorem,THM-CRf,CRf,THM,,
469017434,Sledgehammer_lambdas/jin/jin0059.pfho.p,8265980,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.89921,5.89924,33772896,Theorem,THM-CRf,CRf,THM,,
469017437,Sledgehammer_lambdas/jin/jin0082.pfho.p,8265981,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,8.58267,6.34445,34286156,Theorem,THM-CRf,CRf,THM,,
469017440,Sledgehammer_lambdas/jin/jin0019.pfho.p,8265982,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,117.12,43652672,--,UNK-Non,Non,UNK,,
469017443,Sledgehammer_lambdas/jin/jin0106.pfho.p,8265983,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,8.69836,7.15981,34252104,Theorem,THM-CRf,CRf,THM,,
469017446,Sledgehammer_lambdas/jin/jin0075.pfho.p,8265984,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,179.618,35056124,--,UNK-Non,Non,UNK,,
469017449,Sledgehammer_lambdas/jin/jin0035.pfho.p,8265985,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.78,87.1135,38338980,--,UNK-Non,Non,UNK,,
469017452,Sledgehammer_lambdas/jin/jin0146.pfho.p,8265986,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.36,85.8237,37789632,--,UNK-Non,Non,UNK,,
469017455,Sledgehammer_lambdas/jin/jin0110.pfho.p,8265987,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,5.67582,5.59848,33837548,Theorem,THM-CRf,CRf,THM,,
469017458,Sledgehammer_lambdas/jin/jin0063.pfho.p,8265988,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.42661,3.3719,34220156,Theorem,THM-CRf,CRf,THM,,
469017461,Sledgehammer_lambdas/jin/jin0023.pfho.p,8265989,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,90.4708,40464352,--,UNK-Non,Non,UNK,,
469017464,Sledgehammer_lambdas/jin/jin0150.pfho.p,8265990,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,29.2779,13.8568,34941408,Theorem,THM-CRf,CRf,THM,,
469017467,Sledgehammer_lambdas/jin/jin0038.pfho.p,8265991,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.1,101.786,35135128,--,UNK-Non,Non,UNK,,
469017470,Sledgehammer_lambdas/jin/jin0078.pfho.p,8265992,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,12.1265,7.60858,34762520,Theorem,THM-CRf,CRf,THM,,
469017473,Sledgehammer_lambdas/jin/jin0056.pfho.p,8265993,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.25,140.22,35050372,--,UNK-Non,Non,UNK,,
